Municipio,Colonia,Operación,Precio,Moneda,Título/Colonia,Tipo,Recámaras,Baños,m²,codigo_eb,Liga,lat,lon,Fuente,Fecha_Corrida
Tlajomulco de Zúñiga,San Sebastián El Grande,VENTA,10322400.0,MXN,BODEGA EN VENTA EN TLAJOMULCO DE ZUÑIGA,Bodega industrial,,,575.0,EB-VA9698,https://www.aciertamax.com/property/bodega-en-venta-en-tlajomulco-de-zuniga-san-sebastian-el-grande-tlajomulco-de-zuniga,20.5103878,-103.4026239,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Tres Reyes,VENTA,10203394.5,MXN,"Terreno en venta a pie de carretera 7,558.97m2",Terreno,,,7558.07,EB-VP7179,https://www.aciertamax.com/property/terreno-en-venta-a-pie-de-carretera-tres-reyes,20.4337304,-103.3428766,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Santa Cruz de las Flores,VENTA,10196004.0,MXN,Terreno en Venta,Terreno industrial,,,1120.0,EB-WR2496,https://www.aciertamax.com/property/terreno-en-venta-512282b7-1cb6-49ec-8162-d0da3f0ddfab,20.47564,-103.5081204,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Zapote Del Valle,VENTA,10111040.0,MXN,Terreno en Venta,Terreno industrial,,,1064.32,EB-WR2540,https://www.aciertamax.com/property/terreno-en-venta-el-zapote-del-valle-tlajomulco-de-zuniga,20.5048229,-103.2956631,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Hacienda del Oro,VENTA,10100000.0,MXN,CASA EN VENTA EN FRACCIONAMIENTO HACIENDA DEL ORO,Casa en condominio,3,4,313.0,EB-WW5698,https://www.aciertamax.com/property/casa-en-venta-en-fraccionamiento-hacienda-del-oro,20.5505870509,-103.4586463283,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Tijera,VENTA,10000000.0,MXN,"Edificio con Deptos y Locales generando $ 78,000.00 mes en renta INVERSIONISTAS",Casa en condominio,11,11,914.0,EB-WG7329,https://www.aciertamax.com/property/edificio-con-deptos-y-locales-generando-78-000-00-mes-en-renta-inversionistas,20.585151231,-103.4367176111,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Tijera,VENTA,10000000.0,MXN,"Edificio con Deptos y Locales generando $ 78,000.00 mes en renta INVERSIONISTAS",Edificio,,,914.0,EB-VK6026,https://www.aciertamax.com/property/edificio-con-deptos-y-locales-produciondo-78-000-00-mensuales-en-renta-inversi,20.585151231,-103.4367176111,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Palomar,VENTA,10000000.0,MXN,Terreno en venta en El palomar,Terreno,,,1655.0,EB-PY3644,https://www.aciertamax.com/property/terreno-en-venta-en-el-palomar-23858fa8-c49b-487e-a82b-49159ff4831b,20.5839265,-103.4605348,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Buenavista,VENTA,10000000.0,MXN,TERRENO EN VENTA EN TLAJOMULCO,Terreno,,,24742.53,EB-NS8328,https://www.aciertamax.com/property/terreno-en-venta-buenavista-terreno,20.4461547826,-103.5537386392,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Alameda,VENTA,9990100.0,MXN,"Jalisco,Tlajomulco de Zuñiga,Alameda,Terreno,Venta",Terreno,,,13807.0,EB-QZ4673,https://www.aciertamax.com/property/jalisco-tlajomulco-de-zuniga-alameda-terreno-venta,20.4965361,-103.2504767,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Residencial Provenza (La Romana),VENTA,9990000.0,MXN,"Casa en venta, con habitación en planta baja, en Provenza Residencial, Tlajomulc",Casa en condominio,3,3,276.0,EB-RT7641,https://www.aciertamax.com/property/casa-en-venta-con-habitacion-en-planta-baja-en-provenza-residencial-tlajomulc,20.5658397,-103.4581676,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Del Pilar Residencial,VENTA,9925000.0,MXN,Propiedad en venta Pilar #69,Casa,4,3,307.0,EB-UJ9173,https://www.aciertamax.com/property/propiedad-en-venta-pilar-69,20.5586307,-103.4583195,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Las Villas,VENTA,9900000.0,MXN,EXCLUSIVA RESIDENCIA EN VENTA | LAS VILLAS,Casa en condominio,4,3,334.0,EB-WG0371,https://www.aciertamax.com/property/exclusiva-residencia-en-venta-las-villas-las-villas,20.5883752,-103.4466612,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Bosques Santa Anita,VENTA,9900000.0,MXN,RESIDENCIA EN VENTA EN RINCONADA SANTA ANITA,Casa,3,3,312.0,EB-PU5447,https://www.aciertamax.com/property/residencia-en-venta-en-rinconada-santa-anita,20.5707152603,-103.4762120247,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Santa Cruz de las Flores,VENTA,9850000.0,MXN,Oportunidad! Terreno Industrial en Venta en Santa Cruz de las Flores,Terreno industrial,,,1874.0,EB-UC5107,https://www.aciertamax.com/property/terreno-industrial-en-venta-en-santa-cruz-de-las-flores,20.4880852217,-103.4952223022,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Calera,VENTA,9804000.0,MXN,LOTE INDUSTRIAL EN VENTA EN FIBRENT 1,Terreno industrial,,,1200.0,EB-VE8875,https://www.aciertamax.com/property/lote-industrial-en-venta-en-fibrent-1,20.4518718,-103.2493353,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Hacienda Santa Fe,VENTA,9800000.0,MXN,EXCELENTE OPORTUNIDAD PLAZA COMERCIAL EN VENTA TLAJOMULCO,Local en centro comercial,,,692.0,EB-RM1823,https://www.aciertamax.com/property/excelente-oportunidad-plaza-comercial-en-venta-tlajomulco-hacienda-santa-fe-tlajomulco-de-zuniga,20.5255762,-103.3803677,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Hacienda Santa Fe,VENTA,9750000.0,MXN,Placita comercial en Venta en Santa Fe,Local en centro comercial,,2,498.0,EB-TE1140,https://www.aciertamax.com/property/placita-comercial-en-venta-en-santa-fe,20.5241711201,-103.3799535721,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Cielo Country Club,VENTA,9700000.0,MXN,Terreno el cielo country club,Terreno,,,521.0,EB-WD5542,https://www.aciertamax.com/property/terreno-el-cielo-country-club-el-cielo-country-club-terreno,20.5901431,-103.472854,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,9650000.0,MXN,Casa en Venta en La Rioja,Casa,2,4,290.0,EB-VA8043,https://www.aciertamax.com/property/casa-en-venta-en-la-rioja-bdbc4537-fe7e-45aa-b8f2-c6d3ed68d4e4,20.5729995,-103.4654447,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Santa Cruz Del Valle,VENTA,9567110.0,MXN,TOLUQUILLA,Terreno industrial,,,,EB-SG9083,https://www.aciertamax.com/property/toluquilla-santa-cruz-del-valle,20.5492904,-103.3353784,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,San Sebastián El Grande,VENTA,9500000.0,MXN,BODEGA EN VENTA EN SAN SEBATIAN EL GRANDE,Bodega comercial,,,572.0,EB-TE0495,https://www.aciertamax.com/property/bodega-en-venta-en-san-sebatian-el-grande,20.511806609,-103.405882518,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Tres Reyes,VENTA,9495000.0,MXN,"TERRENO EN VENTA EN TLAJOMULCO DE ZUÑIGA, JALISCO (FRACCIONAMIENTO TRES REYES)",Terreno comercial,,,1206.0,EB-UM4390,https://www.aciertamax.com/property/terreno-en-venta-en-tlajomulco-de-zuniga-jalisco-fraccionamiento-tres-reyes,20.4337304,-103.3428766,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Hacienda Mirage,VENTA,9490000.0,MXN,Terreno en Venta Condominio Rancho Santa Anita,Terreno,,,1077.81,EB-WU5417,https://www.aciertamax.com/property/terreno-en-venta-condominio-rancho-santa-anita,20.544822359,-103.485525965,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Palomar Secc Bosques,VENTA,9380000.0,MXN,Terreno en Venta en el Palomar,Terreno,,,1054.0,EB-WD1049,https://www.aciertamax.com/property/terreno-en-venta-en-el-palomar-73d4f522-3cfe-4990-b682-5ad303942d25,20.5919905916,-103.4579679253,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Arbolada Bosques de Santa Anita,VENTA,9300000.0,MXN,"Increible Residencia de Lujo en Bosque Cedros, Bosques de Santa Anita",Casa en condominio,4,5,345.0,EB-TJ2354,https://www.aciertamax.com/property/increible-residencia-de-lujo-en-bosque-cedros-residenci-bosques-de-santa-anita,20.5724709502,-103.486457488,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,9200000.0,MXN,CASA EN VENTA EN FRACC LA RIOJA,Casa,3,2,280.0,EB-UZ9721,https://www.aciertamax.com/property/casa-en-venta-en-fracc-la-rioja-la-rioja-tlajomulco-de-zuniga,20.5725242,-103.4649053,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,9200000.0,MXN,HERMOSA CASA LA RIOJA AMPLIA Y BIEN CUIDADA,Casa en condominio,3,3,310.0,EB-UZ5135,https://www.aciertamax.com/property/hermosa-casa-la-rioja-amplia-y-bien-cuidada,20.5731198,-103.4592952,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Hacienda Mirage,VENTA,9100000.0,MXN,Casa en VENTA HACIENDA MIRAGE,Casa,3,3,337.0,EB-UU0066,https://www.aciertamax.com/property/casa-en-venta-hacienda-mirage-hacienda-mirage-casa,20.5431981,-103.4851393,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Santa Cruz de las Flores,VENTA,9000000.0,MXN,"Bodega en Venta en Lopez Mateos Sur, Tlajomulco",Bodega comercial,,,500.0,EB-GI9526,https://www.aciertamax.com/property/bodega-en-venta-en-lopez-mateos-sur-tlajomulco,20.4880898762,-103.494815924,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Zapote Del Valle,VENTA,8905033.5,MXN,TERRENO INDUSTRIAL DISPONIBLE CERCA DEL AEROPUERTO CATEGORÍA ELITE,Terreno industrial,,,952.41,EB-SV2093,https://www.aciertamax.com/property/terreno-industrial-disponible-cerca-del-aeropuerto-categoria-elite-alameda-terreno-industrial,20.5076063967,-103.2757576665,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Los Gavilanes,VENTA,8800000.0,MXN,"EN VENTA O RENTA, CASA EN CONDOMINIO, PROVENZA RESIDENCIAL",Casa en condominio,2,2,205.0,EB-WU7004,https://www.aciertamax.com/property/en-renta-casa-en-condominio-provenza-residencial,20.5656461,-103.4591961,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Arboleda Bosques de Santa Anita,VENTA,8750000.0,MXN,"Casa en venta, en Tlajomulco de Zuñiga, Arboledas de Sta. Anita, Jalisco.",Casa en condominio,3,3,322.0,EB-PS7303,https://www.aciertamax.com/property/casa-con-amplio-jardin-dentro-de-fraccionamiento-seguridad-y-gran-ubicacion,20.5610889796,-103.461078937,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Nueva Galicia Residencial,VENTA,8708000.0,MXN,Locales comerciales rentados a OXXO en Sant Martí,Local comercial,,,162.81,EB-WS0680,https://www.aciertamax.com/property/locales-comerciales-rentados-a-oxxo-en-sant-marti,20.5751703,-103.4352828,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Zapote Del Valle,VENTA,8688258.5,MXN,EVO PARK,Terreno industrial,,,,EB-SH2427,https://www.aciertamax.com/property/evo-park,20.5047232,-103.2707539,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Palomar,VENTA,8650000.0,MXN,Casa en Venta El Palomar - Primera Sección,Casa,5,4,304.0,EB-WV1486,https://www.aciertamax.com/property/casa-en-venta-el-palomar-primera-seccion-el-palomar-casa,20.5910256,-103.4460679,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Punto Sur,VENTA,8600000.0,MXN,Casa en Venta en Punto Sur,Casa en condominio,4,4,189.0,EB-WH0184,https://www.aciertamax.com/property/casa-en-venta-en-punto-sur-c0d03f5d-d00b-4e32-bbb7-7763a664e913,20.5694475,-103.4531535,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Providencia,VENTA,8600000.0,MXN,"TERRENO  EN CAMINO A LA CAÑADA, TLAJOMULCO",Terreno,,,5423.0,EB-VB7748,https://www.aciertamax.com/property/terreno-en-camino-a-la-canada-tlajomulco,20.4724419,-103.4405343,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Zapote Del Valle,VENTA,8554700.0,MXN,Pre Venta Lote Industrial Zona Aeropuerto,Terreno industrial,,,1111.0,EB-NW8812,https://www.aciertamax.com/property/pre-venta-lote-industrial-zona-aeropuerto,20.5051541374,-103.2705610074,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Palomar,VENTA,8545000.0,MXN,INCREÍBLE TERRENO EN VENTA ARRIBA SECCION BOSQUES EN EL PALOMAR,Terreno,,,1220.59,EB-WL7008,https://www.aciertamax.com/property/increible-terreno-en-venta-arriba-en-el-palomar-83b910a9-73b8-48b8-9a29-03a430d6906f,20.5906765311,-103.4624619252,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Palomar,VENTA,8544130.0,MXN,TERRENO EN VENTA EN EL PALOMAR,Terreno,,,1221.0,EB-TJ6575,https://www.aciertamax.com/property/terreno-en-venta-en-el-palomar-a10c8ee7-894f-49a5-90e9-cc7a1a551d68,20.5889256,-103.4604596,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Palomar,VENTA,8544130.0,MXN,TERRENO EN FRACCIONAMIENTO EXCLUSIVO EL PALOMAR,Terreno,,,1220.59,EB-SF7735,https://www.aciertamax.com/property/terreno-en-fraccionamiento-exclusivo-el-palomar,20.593008,-103.4613432,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Rinconada de Los Nogales I y II,VENTA,8500000.0,MXN,San Agustín,Casa,5,4,720.0,EB-WS8516,https://www.aciertamax.com/property/san-agustin-rinconada-de-los-nogales-i-y-ii-tlajomulco-de-zuniga,20.4563334,-103.4166113,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,San Agustin,VENTA,8500000.0,MXN,Acogedora Casa en venta en fraccionamiento Hacienda Mirage,Casa,4,4,220.0,EB-WJ4611,https://www.aciertamax.com/property/acogedora-casa-en-venta-en-fraccionamiento-hacienda-mirage,20.547473,-103.4766779,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Punto Sur,VENTA,8500000.0,MXN,🏡 Casa en venta en  Cluster IV Punto Sur Tlajomulco de Zúñiga,Casa en condominio,4,3,200.87,EB-UV5210,https://www.aciertamax.com/property/casa-en-venta-en-cluster-iv-punto-sur-tlajomulco-de-zuniga,20.5677310262,-103.4512890578,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,San Martin Del Tajo,VENTA,8500000.0,MXN,Casa en venta en San Martín de Tajo,Casa,4,4,,EB-TY2176,https://www.aciertamax.com/property/casa-en-venta-en-san-martin-de-tajo,20.5820328,-103.4544163,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,San Martin Del Tajo,VENTA,8500000.0,MXN,Casa en venta San Martín del Tajo,Casa en condominio,4,5,397.0,EB-TD6146,https://www.aciertamax.com/property/casa-en-venta-san-martin-del-tajo-f07fc1ca-60f9-4769-9337-9fd836fffd07,20.5794300654,-103.45317223,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,8500000.0,MXN,Casa en venta LA RIOJA,Casa,5,3,271.88,EB-RL5852,https://www.aciertamax.com/property/casa-en-venta-la-rioja-f9cdb1dc-f677-4e63-b20f-fcfc0095bb85,20.57233748,-103.4687125861,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,8490000.0,MXN,Casa en Venta - La Rioja / Los Gavilanes / Tlajomulco,Casa,4,4,290.0,EB-XA4817,https://www.aciertamax.com/property/casa-en-venta-la-rioja-los-gavilanes-tlajomulco-la-rioja-tlajomulco-de-zuniga,20.5734630398,-103.4629457882,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,8490000.0,MXN,Casa en Venta - La Rioja  / Los Gavilanes / Tlajomulco,Casa,4,4,290.0,EB-WW8297,https://www.aciertamax.com/property/casa-en-venta-la-rioja-los-gavilanes-tlajomulco-la-rioja,20.5665083719,-103.4613996922,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,8490000.0,MXN,Casa en Venta - La Rioja,Casa,4,4,290.0,EB-WU2210,https://www.aciertamax.com/property/casa-en-venta-la-rioja-738bf417-2f61-4e46-a403-1721a4414ffd,20.5702356681,-103.4569711897,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,8490000.0,MXN,"Casa en Venta en La Rioja, Tlajomulco, Jalisco",Casa,4,3,272.0,EB-WN5001,https://www.aciertamax.com/property/casa-en-venta-en-la-rioja-tlajomulco-jalisco,20.5724564,-103.4683373,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Zapote Del Valle,VENTA,8400601.0,MXN,TERRENO INDUSTRIAL DISPONIBLE CERCA DEL AEROPUERTO CATEGORÍA ELITE,Terreno industrial,,,898.0,EB-SV2121,https://www.aciertamax.com/property/terreno-industrial-disponible-cerca-del-aeropuerto-categoria-elite-el-zapote-del-valle,20.5076063967,-103.2757576665,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Lomas de Tejeda,VENTA,8400000.0,MXN,En venta TERRENO uso MIXTO en Tlajomulco de Zuñiga,Terreno,,,2100.0,EB-NP8956,https://www.aciertamax.com/property/terreno-en-venta-tljaomulco-de-zuniga,20.4642133,-103.4035,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,San Martin Del Tajo,VENTA,8390000.0,MXN,Casa en venta en San Martín Del Tajo,Casa en condominio,3,4,320.0,EB-WV4514,https://www.aciertamax.com/property/casa-en-venta-en-san-martin-del-tajo-2ad3e63b-2f9d-4db5-98b8-9b6b3dd6390f,20.5793019,-103.4545172,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Punto Sur,VENTA,8390000.0,MXN,Casa en Venta Coto Punto Sur - Junto a Plaza Comercial,Casa en condominio,4,3,216.0,EB-WU4380,https://www.aciertamax.com/property/casa-en-venta-coto-punto-sur-junto-a-plaza-comercial-ed799efd-ea0d-4652-b565-202031fb1299,20.5664280256,-103.4522851311,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Bosques Santa Anita,VENTA,8300000.0,MXN,Fracc Bosques de Santa Anita,Casa,3,3,200.0,EB-RK2942,https://www.aciertamax.com/property/fracc-bosques-de-santa-anita-bosques-santa-anita,20.5672927,-103.4837013,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Hacienda Mirage,VENTA,8260000.0,MXN,Residencia en Venta en Hacienda Mirage,Casa en condominio,5,4,250.0,EB-WZ9701,https://www.aciertamax.com/property/residencia-en-venta-en-hacienda-mirage,20.5431981,-103.4851393,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Hacienda Mirage,VENTA,8260000.0,MXN,Residencia en Venta en Hacienda Mirage,Casa en condominio,5,4,250.0,EB-WN9428,https://www.aciertamax.com/property/hermosa-residencia-en-hacienda-mirage,20.5431981,-103.4851393,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,San Agustin,VENTA,8200000.0,MXN,Residencia en venta o renta,Casa,5,4,250.0,EB-SO9803,https://www.aciertamax.com/property/residencia-en-venta-o-renta-san-agustin,20.5439415,-103.4830377,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Santa Anita,VENTA,8200000.0,MXN,CASA EN VENTA SANTA AGUSTÍN 19 TLAJOMULCO DE ZUÑIGA,Casa,3,4,296.0,EB-SG0814,https://www.aciertamax.com/property/casa-en-venta-san-agustin-tlajomulco-de-zuniga-santa-anita,20.5577218139,-103.4704613686,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Bosques Santa Anita,VENTA,8197000.0,MXN,Casa en Venta en El Edén residencial,Casa en condominio,4,4,291.0,EB-SF5018,https://www.aciertamax.com/property/casa-en-venta-nueva-en-fraccionamiento-eden-residencial,20.5736777,-103.4887495,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Bosques Santa Anita,VENTA,8000000.0,MXN,VENTA o RENTA Casa en Bosques de Santa Anita 500m2 de Terreno,Casa en condominio,4,3,155.0,EB-WM3412,https://www.aciertamax.com/property/en-venta-casa-en-bosques-de-santa-anita-500m2-de-terreno,20.5754833,-103.487465,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Bosques Santa Anita,VENTA,7990000.0,MXN,"Casa en venta, dentro de coto, en Bosques de Santa Anita",Casa en condominio,4,3,263.0,EB-UB8769,https://www.aciertamax.com/property/casa-en-venta-dentro-de-coto-en-bosques-de-santa-anita-bosques-santa-anita,20.5736777,-103.4887495,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Zapote Del Valle,VENTA,7977270.0,MXN,Terreno Industrial en Venta dentro de parque  Elite Aeropuerto I,Terreno industrial,,,759.74,EB-WB9575,https://www.aciertamax.com/property/terreno-industrial-en-venta-dentro-de-parque-elite-aeropuerto-i,20.4903531526,-103.2528400366,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Santa Cruz de las Flores,VENTA,7962682.0,MXN,TERRENO INDUSTRIAL DISPONIBLE EN LÓPEZ MATEOS SUR CARR MORELIA CATEGORÍA ELITE,Terreno industrial,,,875.02,EB-SV7847,https://www.aciertamax.com/property/terreno-industrial-disponible-en-lopez-mateos-sur-carr-morelia-categoria-elite,20.4742423,-103.5029387,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Santa Cruz de las Flores,VENTA,7961590.0,MXN,TERRENO INDUSTRIAL EN VENTA ELITE LOPEZ MATEOS I A19,Terreno industrial,,,874.9,EB-UO4929,https://www.aciertamax.com/property/terreno-industrial-en-venta-elite-lopez-mateos-i-a19-santa-cruz-de-las-flores-tlajomulco-de-zuniga,20.47564,-103.5081204,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Santa Cruz de las Flores,VENTA,7961317.0,MXN,Terreno en Venta,Terreno industrial,,,874.87,EB-WR2505,https://www.aciertamax.com/property/terreno-en-venta-777cd006-addb-4095-bc2d-4ac4649d55a4,20.47564,-103.5081204,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,7950000.0,MXN,Casa nueva en VENTA en La Rioja,Casa,3,3,218.0,EB-US6480,https://www.aciertamax.com/property/casa-nueva-en-venta-en-la-rioja,20.5724564,-103.4683373,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Punto Sur,VENTA,7950000.0,MXN,CASA EN VENTA PUNTO SUR I CLUSTER III TLAJOMULCO DE ZUÑIGA,Casa,4,4,236.0,EB-SM1971,https://www.aciertamax.com/property/casa-en-venta-punto-sur-i-cluster-iii-tlajomulco-de-zuniga-punto-sur,20.5642272,-103.4539339,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,La Rioja,VENTA,7900000.0,MXN,Casa en Venta Fraccionamiento La Rioja,Casa en condominio,3,4,226.0,EB-VT3199,https://www.aciertamax.com/property/casa-en-venta-fraccionamiento-la-rioja-982acea8-d515-4544-968a-dcecf9b03e60,20.5687182,-103.458837,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Palomar,VENTA,7900000.0,MXN,Amplia casa en coto – San José del Tajo,Casa en condominio,5,4,270.0,EB-WU4337,https://www.aciertamax.com/property/amplia-casa-en-coto-san-jose-del-tajo,20.5678864,-103.4529901,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Edén,VENTA,7900000.0,MXN,Casa en venta en EL EDÉN,Casa en condominio,4,5,227.44,EB-VN3071,https://www.aciertamax.com/property/casa-en-venta-en-el-eden-el-eden-casa-en-condominio,20.5744167,-103.4949543,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Palomar Secc Bosques,VENTA,7900000.0,MXN,Venta Terrenl Palomar sección Bosques,Terreno,,,1072.0,EB-SE2178,https://www.aciertamax.com/property/venta-terrenl-palomar-seccion-bosques,20.5915036,-103.4637682,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Los Gavilanes,VENTA,7900000.0,MXN,Casa en venta en Punto Sur Este,Casa,5,5,233.0,EB-RV1143,https://www.aciertamax.com/property/casa-en-venta-en-punto-sur-este-los-gavilanes-tlajomulco-de-zuniga,20.5645313,-103.4434419,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Punto Sur,VENTA,7870000.0,MXN,CASA EN ESQUINA EN PUNTO SUR ESTE,Casa en condominio,4,4,242.0,EB-WW3406,https://www.aciertamax.com/property/casa-en-esquina-en-punto-sur-este,20.5628425,-103.4455588,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Balcones de La Calera,VENTA,7850000.0,MXN,"Casa en Venta Amueblada en Balcones de la Calera, Jalisco.",Casa,2,3,10.0,EB-WE9758,https://www.aciertamax.com/property/casa-en-venta-amueblada-en-balcones-de-la-calera-jalisco,20.4408978,-103.2645141,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Arbolada Bosques de Santa Anita,VENTA,7800000.0,MXN,Increíble casa de lujo en Venta,Casa en condominio,3,3,260.0,EB-SR1861,https://www.aciertamax.com/property/increible-casa-de-lujo-en-venta,20.5745481,-103.4948467,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,El Zapote Del Valle,VENTA,7800000.0,MXN,"TERRENO EN VENTA CON DISTINTOS USOS DE SUELO, POR EL AEROPUERTO. TLAJ.",Terreno,,,9043.0,EB-LN8662,https://www.aciertamax.com/property/hermosa-hacienda-de-descanso-cerca-del-aeropuerto-tlaj,20.5045004,-103.2941657,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,San Agustin,VENTA,7765642.0,MXN,"TERRENO EN VENTA EN EJIDO SAN AGUSTIN, EN TLAJOMULCO DE ZUÑIGA, JALISCO.",Terreno,,,4087.18,EB-VG5563,https://www.aciertamax.com/property/terreno-en-venta-en-ejido-san-agustin-en-tlajomulco-de-zuniga-jalisco-san-agustin,20.383333,-103.45,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Tres Reyes,VENTA,7743438.0,MXN,"Terreno en venta a pie de carretera 5,735.88m2",Terreno,,,5735.88,EB-VP7197,https://www.aciertamax.com/property/terreno-en-venta-a-pie-de-carretera-5-735-88m2,20.4337304,-103.3428766,EasyBroker-aciertamax,2026-09-20
Tlajomulco de Zúñiga,Bosques Santa Anita,VENTA,7695000.0,MXN,CASA a 300 Metros de LOPEZ MATEOS EN CONDOMINIO CAMICHIN de SANTA ANITA,Casa,4,3,297.0,EB-WV5990,https://www.aciertamax.com/property/casa-en-condominio-camichin-de-santa-anita,20.5619820598,-103.4660597013,EasyBroker-aciertamax,2026-09-20
